timestamp,PktIn,KBIn,AVG_RR,Inter,CTXSW,KBOut,CPU,SUM_RR,PktOut,vm_number,AVG_LAT_05,denormalizedPredictedResponseTimeAdded0Worker_x,denormalizedPredictedResponseTimeAdded1Worker,denormalizedPredictedResponseTimeAdded2Worker,denormalizedPredictedResponseTimeAdded3Worker,denormalizedPredictedResponseTimeAdded4Worker,denormalizedPredictedResponseTimeAdded5Worker,denormalizedPredictedResponseTimeAdded0Worker_y,denormalizedPredictedResponseTimeAdded-1Worker,denormalizedPredictedResponseTimeAdded-2Worker,denormalizedPredictedResponseTimeAdded-3Worker,advised_vm_number,post_scaled_target_variable
1565609003.0,0.25002500250025,0.025783828382838284,0.0499990000199996,956.995699569957,2017.2517251725167,0.7142804124162416,7.540754075408643,0.0499990000199996,0.2000200020002,3.0,13790.787,12698.235915564925,12799.821776502871,12827.003599310152,12829.191989608553,12816.805950646367,12825.543009117378,12698.235915564925,12874.99203910313,13107.455437343891,12927.141810239538,4.0,12799.821776502871
1565609003.0,0.25002500250025,0.025783828382838284,0.0499990000199996,956.995699569957,2017.2517251725167,0.7142804124162416,7.540754075408643,0.0499990000199996,0.2000200020002,3.0,13790.787,12698.235915564925,12799.821776502871,12827.003599310152,12829.191989608553,12816.805950646367,12825.543009117378,12698.235915564925,12874.99203910313,13107.455437343891,12927.141810239538,4.0,12799.821776502871
1565609003.0,0.25002500250025,0.025783828382838284,0.0499990000199996,956.995699569957,2017.2517251725167,0.7142804124162416,7.540754075408643,0.0499990000199996,0.2000200020002,3.0,13790.787,12698.235915564925,12799.821776502871,12827.003599310152,12829.191989608553,12816.805950646367,12825.543009117378,12698.235915564925,12874.99203910313,13107.455437343891,12927.141810239538,4.0,12799.821776502871
1565609003.0,0.25002500250025,0.025783828382838284,0.0499990000199996,956.995699569957,2017.2517251725167,0.7142804124162416,7.540754075408643,0.0499990000199996,0.2000200020002,3.0,13790.787,12698.235915564925,12799.821776502871,12827.003599310152,12829.191989608553,12816.805950646367,12825.543009117378,12698.235915564925,12874.99203910313,13107.455437343891,12927.141810239538,4.0,12799.821776502871
1565609003.0,0.25002500250025,0.025783828382838284,0.0499990000199996,956.995699569957,2017.2517251725167,0.7142804124162416,7.540754075408643,0.0499990000199996,0.2000200020002,3.0,13790.787,12698.235915564925,12799.821776502871,12827.003599310152,12829.191989608553,12816.805950646367,12825.543009117378,12698.235915564925,12874.99203910313,13107.455437343891,12927.141810239538,4.0,12799.821776502871
1565609003.0,0.25002500250025,0.025783828382838284,0.0499990000199996,956.995699569957,2017.2517251725167,0.7142804124162416,7.540754075408643,0.0499990000199996,0.2000200020002,3.0,13790.787,12698.235915564925,12799.821776502871,12827.003599310152,12829.191989608553,12816.805950646367,12825.543009117378,12698.235915564925,12874.99203910313,13107.455437343891,12927.141810239538,4.0,12799.821776502871
1565609003.0,0.25002500250025,0.025783828382838284,0.0499990000199996,956.995699569957,2017.2517251725167,0.7142804124162416,7.540754075408643,0.0499990000199996,0.2000200020002,3.0,13790.787,12698.235915564925,12799.821776502871,12827.003599310152,12829.191989608553,12816.805950646367,12825.543009117378,12698.235915564925,12874.99203910313,13107.455437343891,12927.141810239538,4.0,12799.821776502871
1565609003.0,0.25002500250025,0.025783828382838284,0.0499990000199996,956.995699569957,2017.2517251725167,0.7142804124162416,7.540754075408643,0.0499990000199996,0.2000200020002,3.0,13790.787,12698.235915564925,12799.821776502871,12827.003599310152,12829.191989608553,12816.805950646367,12825.543009117378,12698.235915564925,12874.99203910313,13107.455437343891,12927.141810239538,4.0,12799.821776502871
1566377619.0,0.324982501749825,0.028904753567611987,0.06504231640677062,2471.243820617938,4987.163083691631,0.7002337315096616,40.12947455254478,0.06522557643609223,0.19999250074992506,4.0,10560.023000000001,-6901.159886217448,15645.64302442934,9834.664076509991,-2969.006190394811,29827.172464819414,-5773.238876779908,-6901.159886217448,15057.353783246344,9850.49560462863,12077.41426201699,1.0,12077.41426201699
1566377661.0,0.224826492690267,0.023613469775312743,0.04188033831380588,1052.4751525402087,2123.04798107352,0.7078728444063385,8.741834473917828,0.08393067473875435,0.1998651827207198,1.0,12961.721,14200.54716286205,13567.388784727287,13192.314404053152,12996.69627692106,12890.84127668219,12829.075410942818,14200.54716286205,13505.735924328803,13422.263481910066,12997.864925746791,1.0,
1566377696.0,0.2000951654428577,0.02261817910157303,0.050416666666666665,1110.5113347097247,2236.2213050728087,0.7070731650791839,7.668383464935466,0.10083333333333333,0.17506387633146853,1.0,11967.836000000001,13213.066415795276,13347.191097753735,13438.069269954074,13521.071615618772,13591.527389756617,13646.913028640005,13213.066415795276,13212.454760566863,13745.380464120935,13743.056052217766,-2.0,13743.056052217766
1566377731.0,0.2,0.022607421875,0.07041666666666667,1056.05,2129.6,0.712109375,7.713799610116986,0.1408333333333333,0.25,1.0,12537.69,15363.325572401503,15603.88036478874,15450.979195727288,15204.076865823581,14941.196717489229,14690.650654646717,15363.325572401503,15668.828384686265,15329.63477274153,14645.140699598056,1.0,
1566377772.0,0.3,0.027880859375,1.30243875,1501.1,2740.05,0.71318359375,15.049999999999967,1.304025,0.25,1.0,14139.783000000001,18049.10218138225,17130.64265768685,16830.524191143617,16415.039256905176,16012.143381247915,15626.44118171661,18049.10218138225,17565.189138938018,16242.052866683645,14698.520002442869,0.0,
1566377809.0,0.25,0.025830078125,1.36,1083.5,2253.0,0.710009765625,7.349999999999994,1.36,0.2,1.0,14063.91,14175.287933363777,14178.625870427264,14051.146583052248,13914.951416043788,13815.693560933783,13769.974971497017,14175.287933363777,14301.887971575508,13903.961525782475,13780.849745945403,0.0,
1566377852.0,0.19999000049997487,0.022606291560421973,1.2,1018.3990800459976,2117.394130293485,0.7063123406329683,6.779661016949247,1.2,0.14999250037498124,1.0,14063.91,14513.68635599301,14494.408334986509,14383.786517164219,14253.61690907225,14117.414051800915,13981.726770421721,14513.68635599301,14527.208626636533,14307.821111221549,13971.519785139946,0.0,
1566377890.0,0.24998750062496874,0.024656970276486168,0.05999999999999999,996.2501874906253,2088.6455677216136,0.7113413860556972,6.304684765761664,0.05999999999999999,0.24998750062496874,1.0,12537.69,13430.535382317626,13932.176456035393,14238.500949453059,14390.295772843194,14418.467155349499,14368.210308357857,13430.535382317626,13626.12116393146,14640.634170970488,14435.977305977041,1.0,
1566377929.0,0.2,0.022607421875,0.05999999999999999,1035.9,2206.6,0.71015625,7.0000000000000275,0.05999999999999999,0.2,1.0,11967.836000000001,13372.723106620708,13876.527303355058,14118.804816674285,14216.093868298538,14210.237474594756,14143.866377399087,13372.723106620708,13572.473382359936,14518.00373207455,14225.099007634932,-2.0,14225.099007634932
1566377963.0,0.20004000800160032,0.022611944263852768,0.05999999999999999,1025.8051610322066,2083.916783356672,0.7069773329665934,6.906381276255202,0.05999999999999999,0.15003000600120026,1.0,11350.739,13423.789432026724,13895.192426318836,14094.266900444041,14170.228069948018,14164.614764489455,14112.186479418235,13423.789432026724,13617.038773485996,14447.21817326434,14202.748898371465,-2.0,14202.748898371465
1566377999.0,0.25,0.025830078125,0.05999999999999999,1065.0,2227.2,0.709521484375,6.700000000000018,0.05999999999999999,0.2,1.0,11341.748,13340.227919086345,13926.069699230504,14283.40434653436,14453.795062524294,14489.043300622456,14442.9745854867,13340.227919086345,13598.866587135375,14678.775044151467,14496.468249266465,-2.0,14496.468249266465
1566378043.0,0.2,0.022607421875,0.0600072008641037,1065.55,2168.2,0.7068359375,7.075000000000102,0.0600072008641037,0.15,1.0,11341.748,13395.051704402138,13920.784069320876,14163.455525906182,14263.100948417617,14268.20702158624,14216.413554400751,13395.051704402138,13640.101549530349,14512.068789795989,14280.888716660784,-2.0,14280.888716660784
1566378078.0,0.25,0.024658203125,0.05999999999999999,1044.3,2197.55,0.719775390625,6.7749999999998085,0.05999999999999999,0.35,1.0,11341.748,13209.24511959812,13890.878158291436,14265.155967564198,14428.337743167758,14450.710129571791,14391.768750716954,13209.24511959812,13541.703136823247,14686.33294096163,14464.761750562182,-2.0,14464.761750562182
1566378119.0,0.1999700044993251,0.02260403127030945,0.05999999999999999,1026.096085587162,2147.177923311503,0.7115143665950108,7.138929160625963,0.05999999999999999,0.1999700044993251,1.0,11341.748,13167.352062650703,13790.96504062868,14118.387736487188,14273.341627913696,14311.39407301461,14280.229417634586,13167.352062650703,13473.329163962706,14507.193483815954,14342.04982997337,-2.0,14342.04982997337
1566378153.0,0.2,0.022607421875,0.05999999999999999,986.0,2058.9,0.7169921875,6.25,0.05999999999999999,0.3,1.0,11341.748,13072.750840386987,13840.676813626893,14279.455537184967,14482.75088402708,14532.818044621908,14496.483965590784,13072.750840386987,13487.701783298638,14675.866239581635,14550.963162157726,-2.0,14550.963162157726
1566378192.0,0.24998750062496874,0.024656970276486168,0.05999999999999999,1025.1487425628718,2088.745562721864,0.7127573308834558,6.954652267386848,0.05999999999999999,0.24998750062496874,1.0,11341.748,13251.56376499441,13835.728436051118,14177.419187265357,14344.795557451072,14381.84744786827,14338.965052724494,13251.56376499441,13502.308444020284,14592.886811943981,14393.248232335369,-2.0,14393.248232335369
1566378233.0,0.2,0.022607421875,0.06000120002400047,1034.5,2092.95,0.71708984375,7.349999999999852,0.06000120002400049,0.3,1.0,10115.768,13135.781723467859,13800.15169257585,14156.534857199016,14327.333113202676,14376.385818307925,14353.62323983266,13135.781723467859,13460.748241085475,14554.98187110445,14397.30543122134,-2.0,14397.30543122134
1566378267.0,0.2,0.022607421875,0.07,1045.5,2137.8,0.710498046875,6.750000000000128,0.07,0.2,1.0,10115.768,12811.423078931346,13422.445962550546,13741.674067181015,13907.682754375637,13956.467649859,13930.484803524243,12811.423078931346,13098.550833040816,14252.206317741455,14029.376673062527,-2.0,14029.376673062527
1566378306.0,0.25,0.024658203125,0.05999999999999999,1021.6,2079.25,0.70927734375,6.950000000000216,0.05999999999999999,0.2,1.0,10641.067,13002.43869478039,13552.634142433491,13881.850122455458,14077.563138489912,14163.979898702952,14176.363358281604,13002.43869478039,13248.192274896734,14308.663649082693,14233.288441319328,-2.0,14233.288441319328
1566378344.0,0.20001000050002501,0.02260855230261513,0.05999999999999999,1103.3051652582628,2169.1084554227714,0.7178093279663984,7.745387269363519,0.05999999999999999,0.3000150007500375,1.0,10009.786,13064.5794950431,13687.201321661121,14029.305848619682,14172.57928185031,14188.842938752827,14130.145336563697,13064.5794950431,13346.181778560662,14453.043913616828,14151.248350705277,-2.0,14151.248350705277
1566378378.0,0.25,0.024658203125,0.05999999999999999,1014.75,2135.3,0.708837890625,6.799999999999784,0.05999999999999999,0.2,1.0,10009.786,12926.954815619214,13533.174856729209,13772.838746352163,13879.529503789641,13891.714221755637,13851.21939692426,12926.954815619214,13194.145976432068,14202.83138162867,13927.258051985946,-2.0,13927.258051985946
1566378420.0,0.25,0.024658203125,0.05999999999999999,1015.95,2127.25,0.70927734375,6.999999999999886,0.05999999999999999,0.2,1.0,10115.768,12976.238249847149,13615.472709322949,13923.883286585098,14089.230680220498,14141.341903536799,14119.843492107339,12976.238249847149,13273.083966482913,14407.779115080195,14205.599918671267,-2.0,14205.599918671267
1566378455.0,0.25,0.025830078125,0.06000060000600006,962.5,2054.8,0.71123046875,6.3750000000001705,0.06000060000600006,0.2,1.0,10641.067,12751.269174872396,13465.092247489778,13855.246000844,14075.04539291105,14153.35086257874,14138.034858169984,12751.269174872396,13122.035765995688,14354.056394010595,14223.684011237869,-2.0,14223.684011237869
1566378498.0,0.25,0.024658203125,1.1300226004520089,1778.05,2890.85,0.712841796875,18.599999999999863,1.130022600452009,0.25,1.0,11216.545,14090.235834479487,13975.508787874018,14016.419276137212,14033.450610923403,14054.393200465562,14075.654990053934,14090.235834479487,13945.817247265624,14107.336111870369,14216.342511844168,-2.0,14216.342511844168
1566378532.0,0.25,0.025830078125,1.15,1080.05,2253.15,0.710986328125,6.949999999999648,1.15,0.2,1.0,11216.545,10991.539104030031,11477.139837392417,11973.12198455362,12420.829496151991,12809.481763375172,13139.661652497038,10991.539104030031,11452.643427820496,11907.221665244873,12893.492374626016,-2.0,12893.492374626016
1566378567.0,0.20001000050002501,0.02260855230261513,1.1499770004599907,1036.6518325916297,2173.458672933647,0.7113148626181309,7.195359767988662,1.1499770004599907,0.20001000050002501,1.0,11216.545,10461.086229407574,10515.735846638361,10860.365207956558,11256.650641670603,11652.345421639664,12032.971853086041,10461.086229407574,10425.310114874806,11082.392074571217,12091.237856244868,-2.0,12091.237856244868
1566378614.0,0.2495757212738345,0.02461635532095438,0.05999340072592016,1009.2842168313867,2088.1501447539185,0.718310122791255,6.8084256763498425,0.05999340072592016,0.3494060097833683,1.0,11216.545,12580.903227526183,13217.216847025169,13516.153225752607,13634.060148404187,13627.017358198447,13552.85851285379,12580.903227526183,12929.17005370388,13928.572285036062,13609.94572156011,0.0,12929.17005370388
1566378650.0,0.2499625056241564,0.025826204194370844,0.06000120002400049,1128.580712893066,2281.857721341799,0.7076087024446333,8.138779183122537,0.06000120002400047,0.14997750337449384,1.0,10641.067,12948.43422709772,13491.726766205426,13808.323066321811,13965.318555768265,14017.57219511996,14002.044050542228,12948.43422709772,13177.577593670663,14231.149473585489,14024.272332784962,-2.0,14024.272332784962
1566378687.0,0.2499375156210948,0.02582362221944514,0.05999999999999999,979.6550862284427,2065.733566608348,0.7112479692576856,6.5733566608350875,0.05999999999999999,0.1999500124968758,1.0,11216.545,12634.376052355437,13305.944417992325,13669.392417328001,13890.636359315069,14000.267380195613,14037.883919574982,12634.376052355437,12983.495560467085,14190.519656110084,14160.901034214587,0.0,12983.495560467085
1566378722.0,0.2499500099980004,0.0246532724705059,0.05000700098013722,990.5518896220757,2141.121775644871,0.7134803508048392,6.493701259747852,0.05000700098013722,0.2499500099980004,1.0,11216.545,13020.458179088013,13693.009920139253,14022.97966994043,14196.876784679622,14255.931841736277,14245.81608746522,13020.458179088013,13361.431385937129,14505.118960062016,14355.582632255559,-2.0,14355.582632255559
1566378760.0,0.200010000500025,0.02260855230261513,0.05999999999999999,1076.8038401920096,2164.6082304115207,0.7142935271763589,7.745387269363802,0.05999999999999999,0.2500125006250313,1.0,10641.067,12796.913235522206,13276.881767291597,13542.366727725532,13675.6297416897,13718.039759153122,13704.887913388828,12796.913235522206,12998.893851648829,13945.206636047815,13775.346453079743,0.0,12998.893851648829
1566378807.0,0.25,0.025830078125,0.06001860576778801,1037.5,2076.25,0.714892578125,6.349999999999909,0.06001860576778801,0.25,1.0,10457.985,12628.425464714866,13245.177197268284,13595.6021943898,13782.281361388828,13849.290842246412,13843.038104506564,12628.425464714866,12937.64443420187,14066.75081656834,13928.895430138777,0.0,12937.64443420187
1566378846.0,0.2999250187453137,0.02787389090227444,0.05001850684753359,1007.8480379905023,2204.1489627593105,0.7164224568857785,6.373406648337821,0.05001850684753359,0.2999250187453137,1.0,9947.019,12703.36067664524,13584.647475194432,13953.44626079553,14044.777353079244,13961.434410098633,13790.985614400754,12703.36067664524,13198.958011840155,14403.366684101002,13887.308754245254,-2.0,13887.308754245254
1566378883.0,0.2000300045006751,0.02261081349702456,0.05,1022.7034055108268,2086.763014452168,0.7111418275241286,7.311096664499828,0.05,0.2000300045006751,1.0,9947.019,12795.687365524496,13455.472696845398,13744.405659427952,13840.09867945063,13811.096679648059,13714.969022462325,12795.687365524496,13157.238146502605,14091.611481077602,13743.484916093477,-2.0,13743.484916093477
1566378918.0,0.25,0.024658203125,0.05,997.95,2141.75,0.70947265625,6.875,0.05,0.2,1.0,9947.019,12644.441658322738,13362.619801627827,13710.203972652736,13869.23560575299,13908.371860411404,13881.97785687042,12644.441658322738,13063.376460128113,14102.556565665256,13953.860539549143,-2.0,13953.860539549143
1566378954.0,0.25036302638826297,0.025867586124881086,0.0499980000799968,1053.7279054629214,2245.0052576235544,0.715294990235842,7.290571328426282,0.0499980000799968,0.25036302638826297,1.0,9836.64,12880.891734909414,13572.880613932073,13894.545440132204,13995.713672933565,13958.010337456004,13849.331504762016,12880.891734909414,13198.241354862794,14339.741823943708,13926.618159979053,-2.0,13926.618159979053
1566378995.0,0.2,0.022607421875,0.05,1006.6,2061.95,0.711376953125,6.725000000000138,0.05,0.2,1.0,9947.019,12585.05518326665,13603.568829021831,14039.447949501728,14163.306899719963,14102.844441243004,13954.05888030855,12585.05518326665,13155.287400947516,14556.550854304429,14091.392729340669,-2.0,14091.392729340669
1566379031.0,0.4001200360108033,0.034336472816845064,0.04999400071991362,1021.1563469040711,2105.1315394618387,0.7143256258127438,6.972091627488125,0.04999400071991362,0.25007502250675195,1.0,10082.063,12594.924356666506,13232.412891197351,13598.258838250507,13782.210728767137,13839.670276009158,13822.94753565468,12594.924356666506,12922.9410281849,13959.143692196289,13853.696796048855,0.0,12922.9410281849
1566379065.0,0.2,0.022607421875,0.0500020000800032,1050.4,2185.5,0.71318359375,6.9999999999999005,0.0500020000800032,0.2,1.0,9836.64,12777.942725198038,13742.786125354003,14105.652924666441,14107.864956803225,13903.840730610193,13604.0354720042,12777.942725198038,13312.056369590398,14473.304437645898,13657.563552317346,-2.0,13657.563552317346
1566379105.0,0.2500125006250313,0.024659436096804842,0.05,986.4493224661234,2094.704735236762,0.7135610686784339,6.620331016551049,0.05,0.2500125006250313,1.0,9947.019,12735.865433978697,13646.047504711323,14126.336649367242,14353.972929670721,14416.176517893386,14383.074955263664,12735.865433978697,13253.841314664729,14593.156104262102,14467.085421320195,-2.0,14467.085421320195
1566379146.0,0.35,0.031103515625,2.020242429091492,5144.9,6964.15,0.710498046875,67.42500000000007,2.020242429091492,0.2,1.0,9947.019,14789.093637159165,14203.557473694967,14253.932159258567,14227.791961929663,14209.241560123597,14192.406170870308,14789.093637159165,14101.141436105727,14491.261227755254,14467.67152799877,-2.0,14467.67152799877
1566379195.0,0.2501000400160064,0.025840414290716287,24.245467666666666,3342.086834733893,5093.28731492597,0.7127362663815526,30.64725890356081,24.272285666666665,0.2000800320128051,1.0,10083.296,5180.3156421219865,5092.238318335913,5267.7451155661265,5303.0829918509135,5327.36917031057,5336.768921400144,5180.3156421219865,5049.2357148752035,5558.308460284587,5297.752621049309,0.0,
1566379233.0,0.2995207667731629,0.027836321260982427,22.709780598730568,1105.3813897763578,2213.8578274760384,0.71258057420627,7.847444089457254,22.709780598730568,0.2496006389776358,1.0,10083.296,11560.740873520785,12798.935555999416,13988.12101376696,15065.313385539617,16014.818107943927,16840.205272601197,11560.740873520785,11967.256993947964,15738.345901310486,17676.507174459086,-2.0,17676.507174459086
1566379270.0,0.2500125006250313,0.024659436096804842,0.56,1140.7570378518926,2281.214060703035,0.7109242180859043,8.4704235211763,0.56,0.20001000050002501,1.0,10359.492,13337.015675337612,13928.095450916802,14414.138017682519,14771.714328159265,15034.877812543655,15223.126977754437,13337.015675337612,13483.786691533503,15191.911973423703,15482.02021184382,-2.0,15482.02021184382
1566379307.0,0.20007002450857805,0.022615337243035064,0.36,1166.858400440154,2363.027059470815,0.7126029266493273,7.642674936226939,0.36,0.20007002450857805,1.0,11531.655,12672.908705568852,13062.323590976528,13343.040027908752,13561.395498790598,13748.526761475556,13910.136795231292,12672.908705568852,12810.241116668776,13894.044742126232,14164.724624557583,0.0,12810.241116668776
1566379343.0,0.20001000050002501,0.02260855230261513,0.05001250312578144,1237.7118855942795,2439.57197859893,0.7161490887044353,7.495374768737875,0.05001250312578144,0.2500125006250313,1.0,11531.655,13107.62135395,13719.558118830479,14310.74918279136,14747.119675567135,15088.456843887414,15352.428682825011,13107.62135395,13285.589228838482,15107.369781310019,15633.993076017825,-2.0,15633.993076017825
1566379388.0,0.2502878310056565,0.0246865927066126,0.0499990000199996,1028.8331581318516,2135.0553136106523,0.7186975959853832,6.89292686589566,0.0499990000199996,0.3003453972067878,1.0,11091.796999999999,12583.789168001975,12925.135059043529,13133.729655634417,13288.75470755466,13408.813020133968,13505.74064646088,12583.789168001975,12764.050636250813,13482.861065424695,13663.654179450745,0.0,12764.050636250813
1566379428.0,0.25,0.024658203125,0.05,1023.15,2113.1,0.720263671875,7.074999999999817,0.05,0.35,1.0,11091.797,12246.692030943714,12668.135776452029,12826.66018861817,12886.23111772836,12877.127887734026,12829.175607971129,12246.692030943714,12484.806851537502,13217.450436958115,12944.518717917595,0.0,12484.806851537502
1566379463.0,0.2000200020002,0.022609682843284327,0.05,1032.4532453245324,2042.6542654265425,0.7121805930593059,6.815681568156292,0.05,0.2000200020002,1.0,10792.275,12873.229782612549,13814.916694123789,14358.39948762071,14698.400035872719,14880.461597255613,14949.605331704064,12873.229782612549,13379.381232252634,15123.665674597625,15151.756900618879,-2.0,15151.756900618879
1566379500.0,0.25,0.024658203125,0.05,1015.3,2089.35,0.715380859375,6.899999999999977,0.05,0.25,1.0,10792.275,13230.45727742648,14034.26294661906,14559.33292885084,14931.171399801553,15182.374059614003,15344.978063735669,13230.45727742648,13644.482561629473,15197.294776351135,15492.007091495225,-2.0,15492.007091495225
1566379536.0,0.2,0.022607421875,0.0499980000799968,1013.8,2126.15,0.7162109375,6.825000000000031,0.0499980000799968,0.25,1.0,11140.208,12618.039031510307,13235.996814959584,13528.057826277087,13686.377566113591,13745.619699906436,13740.506279399675,12618.039031510307,12940.652795269398,14079.900539668259,13912.547002781297,0.0,12940.652795269398
1566379578.0,0.2498875506022289,0.024647111924633914,0.05,1048.6281173471937,2172.872207506622,0.7148150519766105,6.816932380428895,0.05,0.2498875506022289,1.0,11091.797,12482.331204684982,12682.831561091083,12706.133934570833,12697.041364020572,12668.312202143972,12631.03569192125,12482.331204684982,12525.60504914156,13105.474269125027,12801.453460276543,0.0,12525.60504914156
1566379613.0,0.2,0.022607421875,0.05,1048.15,2224.4,0.71337890625,7.099999999999795,0.05,0.2,1.0,10792.275,12488.03330547334,13077.062842441585,13384.414254087087,13604.310438169121,13759.36905890826,13868.650020385481,12488.03330547334,12768.516321990071,14032.811959419616,14125.487846926255,0.0,12768.516321990071
1566379648.0,0.2,0.022607421875,0.060002400096003834,1009.95,2096.1,0.71923828125,6.850000000000023,0.060002400096003834,0.3,1.0,11091.797,12274.824741214881,12857.08637093398,13169.018155947993,13367.257240953384,13482.157808682063,13542.916338113344,12274.824741214881,12606.56638707537,13639.719736985966,13690.159301925698,0.0,12606.56638707537
