timestamp,PktIn,KBIn,AVG_RR,Inter,CTXSW,KBOut,CPU,SUM_RR,PktOut,vm_number,AVG_LAT_05
1566914511,0.28999400059994,0.03026304205516948,6.914370246794468,1784.644590540946,2308.103432656734,0.4331456229377062,25.11150184981477,34.573399900639004,0.22999500049995,5,6541.6686
1566914526,0.28000600060006003,0.029307243224322432,9.615589166666666,2155.984504450445,2619.145195519552,0.4329188319222547,29.988630863086318,48.08021552083334,0.23000500050005,5,6496.0859999999975
1566914542,0.29,0.029990234375,13.126735833333333,2597.72,2984.12,0.4355859375,36.03000000000004,65.63606733333333,0.27,5,6491.611599999997
1566914557,0.26,0.028486328125,16.745359913682528,2909.9,3198.74,0.4329296875000001,39.97999999999973,83.73040581841266,0.22000000000000008,5,3788.8992
1566914573,0.26,0.028486328125,19.9484556903934,2957.13,3266.39,0.432939453125,40.910000000000075,99.74909628530035,0.22000000000000008,5,3669.3848
1566914588,0.28,0.029306640625,23.04,2942.28,3261.450000000001,0.43662109375,41.15999999999997,115.2,0.28,5,3680.5632
1566914604,0.27,0.028896484375,24.03,2893.39,3200.44,0.435419921875,40.600000000000186,120.15,0.26,5,3609.884
1566914619,0.27,0.028896484375,25.734,2939.12,3257.48,0.435400390625,40.410000000000025,128.67,0.26,5,3670.5744
1566914635,0.28,0.029580078125,25.256,2068.58,2506.38,0.43412109375,29.19999999999981,126.28,0.24,5,3809.5376
1566914650,0.26,0.028486328125,22.20804100041,1288.9499999999996,1856.48,0.433486328125,18.70000000000005,111.04020500205002,0.23,5,3836.2106
1566914665,0.29,0.029716796875,20.188041000410003,1038.38,1686.58,0.43291015625,14.759999999999993,100.94020500205002,0.24,5,3806.638
1566914681,0.28,0.029580078125,18.12,1811.16,2389.51,0.432275390625,25.46000000000009,90.6,0.22000000000000008,5,3837.6954
1566914696,0.26,0.028486328125,17.189965860341395,2301.78,2765.07,0.4323828125,31.1400000000001,85.94982930170698,0.21,5,3737.383
1566914712,0.28,0.029306640625,16.909965860341394,2554.22,2962.3,0.433232421875,34.330000000000155,84.54982930170698,0.23,5,3716.4114
1566914727,0.28,0.029306640625,17.552,3083.91,3330.73,0.433154296875,42.14999999999985,87.75999999999998,0.23,6,3585.5688
1566914743,0.27,0.029169921875,19.81,3463.160000000001,3625.98,0.432041015625,48.239999999999846,99.04999999999998,0.21,6,3538.8034
1566914758,0.26,0.028486328125,25.616,3748.02,3844.98,0.43419921875,51.49000000000001,128.07999999999998,0.24,6,3710.4908
1566914805,0.27,0.028896484375,23.255823661561607,1532.86,2020.08,0.433564453125,21.719999999999914,139.5379519693697,0.23,6,147629.73933333333
1566914820,0.29166666666666663,0.03001302083333333,22.47701458435344,2088.083333333333,2500.475,0.4341145833333333,30.05833333333333,134.865429589454,0.2583333333333333,6,13326.981166666665
1566914836,0.3,0.03058268229166667,21.662905879629626,2458.3583333333336,2793.491666666667,0.4341878255208333,34.1666666666668,129.98498972222222,0.25833333333333336,6,13381.191833333334
1566914851,0.2916637501458261,0.029784888115620262,20.881830694444442,2618.495139826342,2944.067565371731,0.4340377044461579,36.50053205673045,125.29505194444445,0.2583304168124927,6,13461.024
