timestamp,PktIn,KBIn,AVG_RR,Inter,CTXSW,KBOut,CPU,SUM_RR,PktOut,vm_number,AVG_LAT_05
1565785741.0,0.15,0.0193359375,0.014497191807076313,1002.95,2140.35,0.7001953125,7.375000000000043,0.014544272786360682,0.2,1.0,10338.591999999999
1565785762.0,0.24998750062496874,0.025779961001949903,0.023073589826920995,929.3035348232588,1981.150942452877,0.7087536248187589,5.979701014949228,0.023146504670716564,0.24998750062496874,1.0,10338.592
1565785782.0,0.2500125006250313,0.024610605530276514,0.03153364110598157,952.5476273813694,2022.151107555377,0.7067736199309966,6.220311015550793,0.031587390210163165,0.200010000500025,1.0,10551.025
1565785809.0,0.19999000049997487,0.022557465876706158,0.042598324016759836,904.1547922603868,2037.1481425928705,0.7083630193490325,6.004699765011765,0.04266582334176658,0.19999000049997487,1.0,10930.508999999998
1565785829.0,0.2,0.02138671875,0.0499980000799968,891.9,1986.6,0.7140625,6.8749999999999165,0.0499980000799968,0.3,1.0,10930.508999999998
1565785850.0,0.20001000050002501,0.02255972173608681,0.05000000000000001,927.946397319866,2068.703435171759,0.7115590154507726,7.245362268113482,0.05,0.2500125006250313,1.0,12205.067
1565785872.0,0.25,0.024609375,0.05,923.9,2025.9,0.7154296875,7.5,0.05,0.3,1.0,10930.508999999998
1565785893.0,0.25,0.02578125,0.05,912.15,1969.9,0.7099609375,7.324999999999946,0.05,0.2,1.0,12205.067
1565785913.0,0.3,0.02783203125,0.05,956.1,2097.9,0.709521484375,8.474999999999966,0.05,0.2,1.0,12205.067
1565785933.0,0.35,0.0322265625,0.0500020000800032,931.0,1974.4,0.706640625,8.125,0.0500020000800032,0.15,1.0,12205.067
1565785958.0,0.3000600120024005,0.029009708191638325,0.05,996.749349869974,2088.017603520704,0.7110308780506102,8.656731346269325,0.05,0.20004000800160032,1.0,12205.067
1565785978.0,0.3,0.02783203125,0.05,886.5,2003.1,0.71611328125,8.149999999999963,0.05,0.3,1.0,12205.067
1565785999.0,0.25,0.02578125,0.05,891.1,1998.35,0.7146484375,8.525000000000063,0.05,0.25,1.0,12205.067
1565786020.0,0.2499625056241564,0.02460568414737789,0.05,969.1546268059793,2142.3286507023945,0.7156641347547867,8.538719192121107,0.05,0.2999550067489877,1.0,12334.998
1565786041.0,0.2000300045006751,0.02256197804670701,0.05,918.4377656648497,1994.6992048807322,0.7107511439215882,7.936190428564303,0.05,0.2000300045006751,3.0,12205.067
1565786062.0,0.3,0.02783203125,0.05,930.7,1976.45,0.712744140625,7.2500000000000835,0.05,0.25,3.0,12205.067
1565786082.0,0.25,0.02578125,0.05,985.95,2124.5,0.710546875,8.374999999999915,0.05,0.2,3.0,12205.067
1565786106.0,0.24997500249975005,0.024606914308569143,0.05,935.7564243575642,2009.8990100989904,0.7163834397810219,7.609239076092436,0.05,0.2999700029997001,3.0,12205.067
1565786127.0,0.2000200020002,0.022560849834983496,0.05,955.045504550455,2052.955295529553,0.7111062668766877,7.590759075907655,0.05,0.2000200020002,3.0,12334.998
1565786148.0,0.25,0.024609375,0.05,1004.25,2160.65,0.71962890625,7.999999999999972,0.05,0.35,3.0,12205.067
1565786169.0,0.24997500249975005,0.025778672132786718,0.05,971.7528247175284,2110.08899110089,0.7106711203879612,7.534246575342437,0.05,0.19998000199980004,3.0,12205.067
1565786190.0,0.25002500250025,0.024611836183618358,0.05,918.1918191819182,2043.0043004300428,0.7198473753625362,7.365736573657486,0.05,0.35003500350035,3.0,12205.067
1565786212.0,0.25,0.02578125,0.0499970001799892,960.7,2036.75,0.713818359375,7.574999999999932,0.0499970001799892,0.25,3.0,12205.067
1565786233.0,0.29837386244964936,0.027681168879606144,0.05,972.0523148838828,2100.7509075538314,0.7058698064299567,7.305186732308713,0.05,0.19891590829976627,3.0,12025.045
1565786282.0,0.31669667741980506,0.0289090097793417,0.031173965936739663,1950.0765121428487,3908.3749201721666,0.7071563705578138,36.49931383890775,0.06242709062427091,0.2500266758360258,3.0,9342.1635
1565786324.0,0.2333416675000833,0.02431726571094609,0.030555799715854138,972.8350835083506,2100.5903773710697,0.7122795026898524,8.372068040137371,0.09189156021034264,0.2500066673334,3.0,14086.429000000002
1565786346.0,0.26665416854138546,0.02568236346579263,0.03657526903452373,974.5181039510741,2070.432255994934,0.7103648368760309,7.9880163808760845,0.10981247268693163,0.2333208352080521,3.0,13521.387333333332
1565786365.0,0.2166650156672767,0.02363286790560813,0.04211122580364402,984.4197085693312,2139.4383093229885,0.7098591007552173,6.665057107728102,0.12642867661927856,0.20000918287677472,3.0,13635.045333333332
1565786387.0,0.26668166891700423,0.02568498556033405,0.04604011956782488,992.5982822423364,2141.052805420813,0.7134308834476214,6.670334300145086,0.13817785798473362,0.26667916854194795,3.0,13477.178333333335
1565786411.0,0.23330833833220865,0.024704292547969648,0.049498977232449885,959.3893147334436,2062.049000246189,0.7115704485571618,6.2776102334363095,0.14858818078485886,0.21663917254029827,3.0,13679.254333333332
1565786433.0,0.2666958393763857,0.025686465438612967,0.04999933335999893,965.259400277362,2102.756260049611,0.7144548454947083,6.364059402939607,0.1499980000799968,0.2833625060430524,3.0,13748.421
1565786453.0,0.2499983348333167,0.025781142739256743,0.05000000000000001,959.7821396916548,2089.798305424483,0.7106932648201488,6.566671876916715,0.15000000000000002,0.19999833449998336,3.0,13374.46
1565786475.0,0.2500041677084062,0.02500039072852276,0.05000383421846414,967.550561504328,2064.917395886131,0.7144650859919083,6.431780443056037,0.15001150265539245,0.2666725012084229,3.0,13423.525333333333
1565786496.0,0.25000833416675,0.02539144539453945,0.05000000000000001,965.0472830616394,2105.8505583891724,0.7101474600585059,6.713540520718719,0.15000000000000002,0.20000833416675,3.0,13274.116999999998
1565786517.0,0.26667083354167714,0.026074628926758842,0.05000016666833335,985.7499224961248,2122.5521567745054,0.7109330922275281,6.623443672183645,0.15000050000500004,0.21667083354167707,3.0,13590.553999999998
1565786538.0,0.24999666683332505,0.02499962404223539,0.050001000113341736,939.2330758462076,2003.0816834158293,0.7112674599017446,6.226557422128872,0.1500030003400252,0.21666333349999167,3.0,13265.658333333333
1565786562.0,0.2832234536894809,0.0271372096721772,0.04765078789696925,948.7250767305819,2066.2020809267165,0.7140310861064912,6.573812922751098,0.14288403206586506,0.2665767630515797,2.0,13152.282666666664
1565786583.0,0.2500642879142747,0.025005974001021745,0.04478911665898005,946.5544496961467,2059.9088229169347,0.7124071709071963,6.419630570638276,0.13431484560157553,0.2333984545392768,2.0,12459.202
1565786604.0,0.2250500200080032,0.023588908219537817,0.0418075623996578,940.1860544217686,2029.0267607042813,0.7121793737026061,6.6557732762622095,0.12535060746962653,0.22506002400960384,2.0,12510.56
1565786625.0,0.2500062503125157,0.025195927765138255,0.038851948138519485,940.1984236711836,2051.5014825741287,0.7100031112395464,6.5999948442499505,0.11648960103989606,0.2000050002500125,2.0,12532.8
1565786646.0,0.275,0.026806640625,0.05,916.075,1991.525,0.7122802734375,6.087500000000084,0.1,0.225,2.0,12510.56
1565786666.0,0.2499687578105473,0.02460629959697576,0.04999975000249998,938.0064733816548,2075.39022744314,0.7148271586888434,6.499172081979432,0.09999650018498916,0.27495626093476633,2.0,12436.962
1565786687.0,0.2000200065015504,0.022560850342704167,0.04999925002249933,912.7186288847597,2010.1751063984686,0.7105202501385621,6.440671964901411,0.09999850004499866,0.2000200065015504,2.0,12338.148
1565786713.0,0.2746087762920841,0.026182149558659155,0.0499995000099998,956.3414449629976,2062.5897161584553,0.7165284869224708,6.322416898356664,0.0999990000199996,0.32453028153800034,2.0,12259.862
1565786734.0,0.2251335838005648,0.02360138142345897,0.049991501944499486,957.1455871220779,2125.2819331459045,0.7125022931146991,6.6102706719969175,0.09998300388899896,0.2251335838005648,2.0,12259.862
1565786756.0,0.2250975735615897,0.023594810525377714,0.05000025000250002,893.5002605500003,1963.5833535312693,0.7093453974230368,6.155373081220637,0.10000050000500003,0.17507380523369856,2.0,11921.6175
1565786777.0,0.225076303096838,0.023591423687339925,0.05000150004500136,900.8748191699336,1964.1573194767984,0.7188197453846539,6.059231861041527,0.10000300009000272,0.32510632436057185,2.0,11921.6175
1565786798.0,0.2249900172467142,0.023582499432110143,0.05000025000250002,980.5825250120247,2095.498096970321,0.7148147345651279,6.319563632824477,0.10000050000500003,0.27498627130834274,2.0,12248.767
