timestamp,PktIn,KBIn,AVG_RR,Inter,CTXSW,KBOut,CPU,SUM_RR,PktOut,vm_number,AVG_LAT_05
1565842767,0.2666258476199997,0.026493631688544426,0.047099105740624085,1024.0081821362523,2115.241545459089,0.7117175354185931,7.7356975058739295,0.14135189987292246,0.199976674830476,3,12740.186333333333
1565842808,0.28331083904036075,0.0271787294255651,0.05000033342000254,987.5867562022836,2043.233727488656,0.7114807491807592,7.399414152959517,0.15000150026500764,0.1999866701658836,3,13139.585666666666
1565842838,0.24997501374394024,0.02542027173181808,0.05000050001833378,1011.3563395584861,2083.6870775672655,0.7158384263184789,7.312478620213501,0.15000150005500135,0.2499583537408999,3,12802.591666666667
1565842870,0.19997334399573505,0.02258813271566373,0.05000350073515438,1004.2217912834866,2055.8547847527657,0.7131376355707717,6.995615087297456,0.15001050220546314,0.19997334399573505,3,12740.186333333333
1565842902,0.26671001884079465,0.026501167856741958,0.05000016670833396,1051.0275971425515,2142.868859697271,0.7151712064893673,7.564386721635421,0.15000050012500188,0.2333625135469917,4,12997.365333333333
1565842933,0.2832983438301843,0.027177880164596453,0.04999983333499999,1022.6927722020876,2101.427097699232,0.7120102464895971,7.152424243651893,0.14999950000499995,0.1833108394565276,4,13059.770666666665
1565842974,0.3166608336249854,0.028938283717324563,0.05000716960956867,1014.6989950502476,2077.2634476609505,0.7143435796960151,7.4265299235017626,0.15002150882870602,0.2333291668749896,4,13183.668666666665
1565843005,0.25003668350834585,0.025427323681078483,0.05000050001500045,976.5009044595135,2016.981775369409,0.7112143934001706,6.924494604753899,0.15000150004500135,0.18336918346667708,4,12678.542
1565843036,0.2499292268238664,0.02502558534880768,0.05000033335000043,1041.4509691762005,2177.5748039166706,0.7144610333169931,7.451285157616567,0.15000100005000133,0.2332625601571997,4,12428.31
1565843069,0.23340422692622065,0.024355936921383173,0.049998333416662516,1036.7005604764051,2147.9124072127975,0.7140710204259558,7.240329696907874,0.14999500024998752,0.21673756025955399,4,12792.688999999995
1565843099,0.28332083429158544,0.027179719339387343,0.0499958342214638,1058.0806509807828,2160.942239713582,0.7167771538845354,7.1629750291841825,0.1499875026643914,0.26665250120822304,4,13076.892666666667
1565843141,0.23729606759925154,0.024700934123046143,0.04999833349998334,1354.1906862110002,2744.161324431215,0.7127063758048424,25.548046827833748,0.14999500049995002,0.2373253793350772,4,13076.892666666667
